"Id", "date_photo", "dossier_media", "photo", "photo_IR", "verite_terrain", "materiel", "focale", "sensibilite", "spectre_ir", "tps_expo", "hauteur", "largeur", "heure", "lieu", "region", "position_GPS", "direction_feu", "taux_occupation", "couleur_dominante", "densite", "taux_supperposition", "couleur_fumees", "luminosite", "vegetation", "moment", "nuage", "distance", "presence", "valid", "proprietaire", "sequence", "numimage"
"2765", "20/06/14", "00504", "seq04_rgb_035.png", "seq04_nir_035.png", "seq04_gt_035.png", "", "0", "0", "", "0", "253", "237", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "27", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "35"
"2766", "20/06/14", "00504", "seq04_rgb_036.png", "seq04_nir_036.png", "seq04_gt_036.png", "", "0", "0", "", "0", "202", "174", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "22", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "36"
"2767", "20/06/14", "00504", "seq04_rgb_037.png", "seq04_nir_037.png", "seq04_gt_037.png", "", "0", "0", "", "0", "266", "244", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "24", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "37"
"2768", "20/06/14", "00504", "seq04_rgb_038.png", "seq04_nir_038.png", "seq04_gt_038.png", "", "0", "0", "", "0", "163", "260", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "18", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "38"
"2769", "20/06/14", "00504", "seq04_rgb_039.png", "seq04_nir_039.png", "seq04_gt_039.png", "", "0", "0", "", "0", "174", "221", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "19", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "39"
"2770", "20/06/14", "00504", "seq04_rgb_040.png", "seq04_nir_040.png", "seq04_gt_040.png", "", "0", "0", "", "0", "138", "212", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "20", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "40"
"2771", "20/06/14", "00504", "seq04_rgb_041.png", "seq04_nir_041.png", "seq04_gt_041.png", "", "0", "0", "", "0", "105", "248", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "38", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "41"
"2772", "20/06/14", "00504", "seq04_rgb_042.png", "seq04_nir_042.png", "seq04_gt_042.png", "", "0", "0", "", "0", "159", "237", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "27", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "42"
"2773", "20/06/14", "00504", "seq04_rgb_043.png", "seq04_nir_043.png", "seq04_gt_043.png", "", "0", "0", "", "0", "145", "214", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "12", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "43"
"2774", "20/06/14", "00504", "seq04_rgb_044.png", "seq04_nir_044.png", "seq04_gt_044.png", "", "0", "0", "", "0", "142", "229", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "15", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "44"
"2775", "20/06/14", "00504", "seq04_rgb_045.png", "seq04_nir_045.png", "seq04_gt_045.png", "", "0", "0", "", "0", "186", "222", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "13", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "45"
"2776", "20/06/14", "00504", "seq04_rgb_046.png", "seq04_nir_046.png", "seq04_gt_046.png", "", "0", "0", "", "0", "185", "248", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "24", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "46"
"2777", "20/06/14", "00504", "seq04_rgb_047.png", "seq04_nir_047.png", "seq04_gt_047.png", "", "0", "0", "", "0", "141", "255", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "12", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "47"
"2778", "20/06/14", "00504", "seq04_rgb_048.png", "seq04_nir_048.png", "seq04_gt_048.png", "", "0", "0", "", "0", "144", "240", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "26", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "48"
"2779", "20/06/14", "00504", "seq04_rgb_049.png", "seq04_nir_049.png", "seq04_gt_049.png", "", "0", "0", "", "0", "108", "254", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "13", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "49"
"2780", "20/06/14", "00504", "seq04_rgb_050.png", "seq04_nir_050.png", "seq04_gt_050.png", "", "0", "0", "", "0", "138", "220", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "10", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "50"
"2781", "20/06/14", "00504", "seq04_rgb_051.png", "seq04_nir_051.png", "seq04_gt_051.png", "", "0", "0", "", "0", "161", "276", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "22", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "51"
"2782", "20/06/14", "00504", "seq04_rgb_052.png", "seq04_nir_052.png", "seq04_gt_052.png", "", "0", "0", "", "0", "148", "250", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "orange/orange", "1", "13", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "52"
"2783", "20/06/14", "00504", "seq04_rgb_053.png", "seq04_nir_053.png", "seq04_gt_053.png", "", "0", "0", "", "0", "130", "242", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "13", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "53"
"2784", "20/06/14", "00504", "seq04_rgb_054.png", "seq04_nir_054.png", "seq04_gt_054.png", "", "0", "0", "", "0", "117", "293", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "11", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "54"
"2785", "20/06/14", "00504", "seq04_rgb_055.png", "seq04_nir_055.png", "seq04_gt_055.png", "", "0", "0", "", "0", "102", "233", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "19", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "55"
"2786", "20/06/14", "00504", "seq04_rgb_056.png", "seq04_nir_056.png", "seq04_gt_056.png", "", "0", "0", "", "0", "91", "220", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "7", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "56"
"2787", "20/06/14", "00504", "seq04_rgb_057.png", "seq04_nir_057.png", "seq04_gt_057.png", "", "0", "0", "", "0", "122", "204", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "15", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "57"
"2788", "20/06/14", "00504", "seq04_rgb_058.png", "seq04_nir_058.png", "seq04_gt_058.png", "", "0", "0", "", "0", "140", "270", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "28", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "58"
"2789", "20/06/14", "00504", "seq04_rgb_059.png", "seq04_nir_059.png", "seq04_gt_059.png", "", "0", "0", "", "0", "153", "212", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "16", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "59"
"2790", "20/06/14", "00504", "seq04_rgb_060.png", "seq04_nir_060.png", "seq04_gt_060.png", "", "0", "0", "", "0", "127", "229", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "21", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "60"
"2791", "20/06/14", "00504", "seq04_rgb_061.png", "seq04_nir_061.png", "seq04_gt_061.png", "", "0", "0", "", "0", "114", "201", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "24", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "61"
"2792", "20/06/14", "00504", "seq04_rgb_062.png", "seq04_nir_062.png", "seq04_gt_062.png", "", "0", "0", "", "0", "153", "214", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "21", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "62"
"2793", "20/06/14", "00504", "seq04_rgb_063.png", "seq04_nir_063.png", "seq04_gt_063.png", "", "0", "0", "", "0", "147", "212", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "22", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "63"
"2794", "20/06/14", "00504", "seq04_rgb_064.png", "seq04_nir_064.png", "seq04_gt_064.png", "", "0", "0", "", "0", "117", "208", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "orange/orange", "1", "20", "", "37", "", "", "0", "", "", "1", "Université de Corse", "4", "64"
"2622", "29/03/12", "00503", "seq03_rgb_001.png", "seq03_nir_001.png", "seq03_gt_001.png", "", "0", "0", "", "0", "29", "58", "00:00:00", "Plateau expérimental - Corte", "", "", "", "0", "autre/other", "1", "66", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "1"
"2623", "29/03/12", "00503", "seq03_rgb_002.png", "seq03_nir_002.png", "seq03_gt_002.png", "", "0", "0", "", "0", "55", "70", "00:00:00", "Plateau expérimental - Corte", "", "", "", "0", "autre/other", "1", "61", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "2"
"2624", "29/03/12", "00503", "seq03_rgb_003.png", "seq03_nir_003.png", "seq03_gt_003.png", "", "0", "0", "", "0", "80", "141", "00:00:00", "Plateau expérimental - Corte", "", "", "", "0", "rouge/red", "1", "48", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "3"
"2625", "29/03/12", "00503", "seq03_rgb_004.png", "seq03_nir_004.png", "seq03_gt_004.png", "", "0", "0", "", "0", "81", "171", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "25", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "4"
"2626", "29/03/12", "00503", "seq03_rgb_005.png", "seq03_nir_005.png", "seq03_gt_005.png", "", "0", "0", "", "0", "88", "141", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "47", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "5"
"2627", "29/03/12", "00503", "seq03_rgb_006.png", "seq03_nir_006.png", "seq03_gt_006.png", "", "0", "0", "", "0", "102", "244", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "30", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "6"
"2628", "29/03/12", "00503", "seq03_rgb_007.png", "seq03_nir_007.png", "seq03_gt_007.png", "", "0", "0", "", "0", "90", "193", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "43", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "7"
"2629", "29/03/12", "00503", "seq03_rgb_008.png", "seq03_nir_008.png", "seq03_gt_008.png", "", "0", "0", "", "0", "67", "211", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "43", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "8"
"2630", "29/03/12", "00503", "seq03_rgb_009.png", "seq03_nir_009.png", "seq03_gt_009.png", "", "0", "0", "", "0", "107", "203", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "45", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "9"
"2631", "29/03/12", "00503", "seq03_rgb_010.png", "seq03_nir_010.png", "seq03_gt_010.png", "", "0", "0", "", "0", "69", "257", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "35", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "10"
"2632", "29/03/12", "00503", "seq03_rgb_011.png", "seq03_nir_011.png", "seq03_gt_011.png", "", "0", "0", "", "0", "113", "241", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "0", "53", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "11"
"2633", "29/03/12", "00503", "seq03_rgb_012.png", "seq03_nir_012.png", "seq03_gt_012.png", "", "0", "0", "", "0", "73", "231", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "57", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "12"
"2634", "29/03/12", "00503", "seq03_rgb_013.png", "seq03_nir_013.png", "seq03_gt_013.png", "", "0", "0", "", "0", "88", "236", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "44", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "13"
"2635", "29/03/12", "00503", "seq03_rgb_014.png", "seq03_nir_014.png", "seq03_gt_014.png", "", "0", "0", "", "0", "90", "253", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "46", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "14"
"2636", "29/03/12", "00503", "seq03_rgb_015.png", "seq03_nir_015.png", "seq03_gt_015.png", "", "0", "0", "", "0", "79", "306", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "0", "48", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "15"
"2637", "29/03/12", "00503", "seq03_rgb_016.png", "seq03_nir_016.png", "seq03_gt_016.png", "", "0", "0", "", "0", "131", "274", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "0", "44", "", "43", "", "", "0", "", "", "1", "Université de Corse", "3", "16"
"2638", "29/03/12", "00503", "seq03_rgb_017.png", "seq03_nir_017.png", "seq03_gt_017.png", "", "0", "0", "", "0", "109", "256", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "0", "41", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "17"
"2639", "29/03/12", "00503", "seq03_rgb_018.png", "seq03_nir_018.png", "seq03_gt_018.png", "", "0", "0", "", "0", "138", "287", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "49", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "18"
"2640", "29/03/12", "00503", "seq03_rgb_019.png", "seq03_nir_019.png", "seq03_gt_019.png", "", "0", "0", "", "0", "99", "273", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "47", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "19"
"2641", "29/03/12", "00503", "seq03_rgb_020.png", "seq03_nir_020.png", "seq03_gt_020.png", "", "0", "0", "", "0", "81", "286", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "39", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "20"
"2642", "29/03/12", "00503", "seq03_rgb_021.png", "seq03_nir_021.png", "seq03_gt_021.png", "", "0", "0", "", "0", "106", "288", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "32", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "21"
"2643", "29/03/12", "00503", "seq03_rgb_022.png", "seq03_nir_022.png", "seq03_gt_022.png", "", "0", "0", "", "0", "130", "340", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "45", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "22"
"2644", "29/03/12", "00503", "seq03_rgb_023.png", "seq03_nir_023.png", "seq03_gt_023.png", "", "0", "0", "", "0", "126", "355", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "52", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "23"
"2645", "29/03/12", "00503", "seq03_rgb_024.png", "seq03_nir_024.png", "seq03_gt_024.png", "", "0", "0", "", "0", "137", "314", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "39", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "24"
"2646", "29/03/12", "00503", "seq03_rgb_025.png", "seq03_nir_025.png", "seq03_gt_025.png", "", "0", "0", "", "0", "142", "342", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "45", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "25"
"2647", "29/03/12", "00503", "seq03_rgb_026.png", "seq03_nir_026.png", "seq03_gt_026.png", "", "0", "0", "", "0", "97", "372", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "50", "", "41", "", "", "0", "", "", "1", "Université de Corse", "3", "26"
"2648", "29/03/12", "00503", "seq03_rgb_027.png", "seq03_nir_027.png", "seq03_gt_027.png", "", "0", "0", "", "0", "117", "391", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "30", "", "42", "", "", "0", "", "", "1", "Université de Corse", "3", "27"
"2649", "29/03/12", "00503", "seq03_rgb_028.png", "seq03_nir_028.png", "seq03_gt_028.png", "", "0", "0", "", "0", "119", "330", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "47", "", "41", "", "", "0", "", "", "1", "Université de Corse", "3", "28"
"2650", "29/03/12", "00503", "seq03_rgb_029.png", "seq03_nir_029.png", "seq03_gt_029.png", "", "0", "0", "", "0", "131", "311", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "40", "", "40", "", "", "0", "", "", "1", "Université de Corse", "3", "29"
"2651", "29/03/12", "00503", "seq03_rgb_030.png", "seq03_nir_030.png", "seq03_gt_030.png", "", "0", "0", "", "0", "154", "354", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "31", "", "40", "", "", "0", "", "", "1", "Université de Corse", "3", "30"
"2652", "29/03/12", "00503", "seq03_rgb_031.png", "seq03_nir_031.png", "seq03_gt_031.png", "", "0", "0", "", "0", "99", "301", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "46", "", "40", "", "", "0", "", "", "1", "Université de Corse", "3", "31"
"2653", "29/03/12", "00503", "seq03_rgb_032.png", "seq03_nir_032.png", "seq03_gt_032.png", "", "0", "0", "", "0", "105", "309", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "36", "", "40", "", "", "0", "", "", "1", "Université de Corse", "3", "32"
"2654", "29/03/12", "00503", "seq03_rgb_033.png", "seq03_nir_033.png", "seq03_gt_033.png", "", "0", "0", "", "0", "84", "368", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "38", "", "40", "", "", "0", "", "", "1", "Université de Corse", "3", "33"
"2655", "29/03/12", "00503", "seq03_rgb_034.png", "seq03_nir_034.png", "seq03_gt_034.png", "", "0", "0", "", "0", "107", "358", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "1", "36", "", "39", "", "", "0", "", "", "1", "Université de Corse", "3", "34"
"2656", "29/03/12", "00503", "seq03_rgb_035.png", "seq03_nir_035.png", "seq03_gt_035.png", "", "0", "0", "", "0", "95", "337", "00:00:00", "Plateau expérimental - Corte", "", "", "", "2", "rouge/red", "0", "40", "", "39", "", "", "0", "", "", "1", "Université de Corse", "3", "35"
"2657", "29/03/12", "00503", "seq03_rgb_036.png", "seq03_nir_036.png", "seq03_gt_036.png", "", "0", "0", "", "0", "92", "342", "00:00:00", "Plateau expérimental - Corte", "", "", "", "1", "rouge/red", "1", "48", "", "40", "", "", "0", "", "", "1", "Université de Corse", "3", "36"
